MORNING,CITY,SHIP,XYZ
EVENING,CITY,SHIP,XYZ
COMMAND,CITY,SHIP,XYZ
TORPEDO,JACK,SHIP,XYZ
GENERAL,JACK,SHIP,XYZ
CAPTAIN,JACK,SHIP,XYZ
BARRAGE,JACK,SHIP,XYZ
CITADEL,JACK,SHIP,XYZ
FIGHTER,JACK,SHIP,XYZ
MORNING,JACK,SHIP,XYZ
EVENING,JACK,SHIP,XYZ
COMMAND,JACK,SHIP,XYZ
TORPEDO,FROM,SHIP,XYZ
GENERAL,FROM,SHIP,XYZ
CAPTAIN,FROM,SHIP,XYZ
BARRAGE,FROM,SHIP,XYZ
CITADEL,FROM,SHIP,XYZ
FIGHTER,FROM,SHIP,XYZ
MORNING,FROM,SHIP,XYZ
EVENING,FROM,SHIP,XYZ
COMMAND,FROM,SHIP,XYZ
TORPEDO,WILL,SHIP,XYZ
GENERAL,WILL,SHIP,XYZ
CAPTAIN,WILL,SHIP,XYZ
BARRAGE,WILL,SHIP,XYZ
CITADEL,WILL,SHIP,XYZ
FIGHTER,WILL,SHIP,XYZ
MORNING,WILL,SHIP,XYZ
EVENING,WILL,SHIP,XYZ
COMMAND,WILL,SHIP,XYZ
TORPEDO,LEFT,SHIP,XYZ
GENERAL,LEFT,SHIP,XYZ
CAPTAIN,LEFT,SHIP,XYZ
BARRAGE,LEFT,SHIP,XYZ
CITADEL,LEFT,SHIP,XYZ
FIGHTER,LEFT,SHIP,XYZ
MORNING,LEFT,SHIP,XYZ
EVENING,LEFT,SHIP,XYZ
COMMAND,LEFT,SHIP,XYZ
TORPEDO,EAST,SHIP,XYZ
GENERAL,EAST,SHIP,XYZ
CAPTAIN,EAST,SHIP,XYZ
BARRAGE,EAST,SHIP,XYZ
CITADEL,EAST,SHIP,XYZ
FIGHTER,EAST,SHIP,XYZ
MORNING,EAST,SHIP,XYZ
EVENING,EAST,SHIP,XYZ
COMMAND,EAST,SHIP,XYZ
TORPEDO,WEST,SHIP,XYZ
GENERAL,WEST,SHIP,XYZ
CAPTAIN,WEST,SHIP,XYZ
BARRAGE,WEST,SHIP,XYZ
CITADEL,WEST,SHIP,XYZ
FIGHTER,WEST,SHIP,XYZ
MORNING,WEST,SHIP,XYZ
EVENING,WEST,SHIP,XYZ
COMMAND,WEST,SHIP,XYZ
TORPEDO,TANK,SHIP,XYZ
GENERAL,TANK,SHIP,XYZ
CAPTAIN,TANK,SHIP,XYZ
BARRAGE,TANK,SHIP,XYZ
CITADEL,TANK,SHIP,XYZ
FIGHTER,TANK,SHIP,XYZ
MORNING,TANK,SHIP,XYZ
EVENING,TANK,SHIP,XYZ
COMMAND,TANK,SHIP,XYZ
TORPEDO,ACID,WALK,XYZ
GENERAL,ACID,WALK,XYZ
CAPTAIN,ACID,WALK,XYZ
BARRAGE,ACID,WALK,XYZ
CITADEL,ACID,WALK,XYZ
FIGHTER,ACID,WALK,XYZ
MORNING,ACID,WALK,XYZ
EVENING,ACID,WALK,XYZ
COMMAND,ACID,WALK,XYZ
TORPEDO,AREA,WALK,XYZ
GENERAL,AREA,WALK,XYZ
CAPTAIN,AREA,WALK,XYZ
BARRAGE,AREA,WALK,XYZ
CITADEL,AREA,WALK,XYZ
FIGHTER,AREA,WALK,XYZ
MORNING,AREA,WALK,XYZ
EVENING,AREA,WALK,XYZ
COMMAND,AREA,WALK,XYZ
TORPEDO,FIRE,WALK,XYZ
GENERAL,FIRE,WALK,XYZ
CAPTAIN,FIRE,WALK,XYZ
BARRAGE,FIRE,WALK,XYZ
CITADEL,FIRE,WALK,XYZ
FIGHTER,FIRE,WALK,XYZ
MORNING,FIRE,WALK,XYZ
EVENING,FIRE,WALK,XYZ
COMMAND,FIRE,WALK,XYZ
TORPEDO,SHIP,WALK,XYZ
GENERAL,SHIP,WALK,XYZ
CAPTAIN,SHIP,WALK,XYZ
BARRAGE,SHIP,WALK,XYZ
CITADEL,SHIP,WALK,XYZ
FIGHTER,SHIP,WALK,XYZ
MORNING,SHIP,WALK,XYZ
EVENING,SHIP,WALK,XYZ
COMMAND,SHIP,WALK,XYZ
TORPEDO,WALK,WALK,XYZ
GENERAL,WALK,WALK,XYZ
CAPTAIN,WALK,WALK,XYZ
BARRAGE,WALK,WALK,XYZ
CITADEL,WALK,WALK,XYZ
FIGHTER,WALK,WALK,XYZ
MORNING,WALK,WALK,XYZ
EVENING,WALK,WALK,XYZ
COMMAND,WALK,WALK,XYZ
TORPEDO,JOHN,WALK,XYZ
GENERAL,JOHN,WALK,XYZ
CAPTAIN,JOHN,WALK,XYZ
BARRAGE,JOHN,WALK,XYZ
CITADEL,JOHN,WALK,XYZ
FIGHTER,JOHN,WALK,XYZ
MORNING,JOHN,WALK,XYZ
EVENING,JOHN,WALK,XYZ
COMMAND,JOHN,WALK,XYZ
TORPEDO,MOVE,WALK,XYZ
GENERAL,MOVE,WALK,XYZ
CAPTAIN,MOVE,WALK,XYZ
BARRAGE,MOVE,WALK,XYZ
CITADEL,MOVE,WALK,XYZ
FIGHTER,MOVE,WALK,XYZ
MORNING,MOVE,WALK,XYZ
EVENING,MOVE,WALK,XYZ
COMMAND,MOVE,WALK,XYZ
TORPEDO,CITY,WALK,XYZ
GENERAL,CITY,WALK,XYZ
CAPTAIN,CITY,WALK,XYZ
BARRAGE,CITY,WALK,XYZ
CITADEL,CITY,WALK,XYZ
FIGHTER,CITY,WALK,XYZ
MORNING,CITY,WALK,XYZ
EVENING,CITY,WALK,XYZ
COMMAND,CITY,WALK,XYZ
TORPEDO,JACK,WALK,XYZ
GENERAL,JACK,WALK,XYZ
CAPTAIN,JACK,WALK,XYZ
BARRAGE,JACK,WALK,XYZ
CITADEL,JACK,WALK,XYZ
FIGHTER,JACK,WALK,XYZ
MORNING,JACK,WALK,XYZ
EVENING,JACK,WALK,XYZ
COMMAND,JACK,WALK,XYZ
TORPEDO,FROM,WALK,XYZ
GENERAL,FROM,WALK,XYZ
CAPTAIN,FROM,WALK,XYZ
BARRAGE,FROM,WALK,XYZ
CITADEL,FROM,WALK,XYZ
FIGHTER,FROM,WALK,XYZ
MORNING,FROM,WALK,XYZ
EVENING,FROM,WALK,XYZ
COMMAND,FROM,WALK,XYZ
TORPEDO,WILL,WALK,XYZ
GENERAL,WILL,WALK,XYZ
CAPTAIN,WILL,WALK,XYZ
BARRAGE,WILL,WALK,XYZ
CITADEL,WILL,WALK,XYZ
FIGHTER,WILL,WALK,XYZ
MORNING,WILL,WALK,XYZ
EVENING,WILL,WALK,XYZ
COMMAND,WILL,WALK,XYZ
TORPEDO,LEFT,WALK,XYZ
GENERAL,LEFT,WALK,XYZ
CAPTAIN,LEFT,WALK,XYZ
BARRAGE,LEFT,WALK,XYZ
CITADEL,LEFT,WALK,XYZ
FIGHTER,LEFT,WALK,XYZ
MORNING,LEFT,WALK,XYZ
EVENING,LEFT,WALK,XYZ
COMMAND,LEFT,WALK,XYZ
TORPEDO,EAST,WALK,XYZ
GENERAL,EAST,WALK,XYZ
CAPTAIN,EAST,WALK,XYZ
BARRAGE,EAST,WALK,XYZ
CITADEL,EAST,WALK,XYZ
FIGHTER,EAST,WALK,XYZ
MORNING,EAST,WALK,XYZ
EVENING,EAST,WALK,XYZ
COMMAND,EAST,WALK,XYZ
TORPEDO,WEST,WALK,XYZ
GENERAL,WEST,WALK,XYZ
CAPTAIN,WEST,WALK,XYZ
BARRAGE,WEST,WALK,XYZ
CITADEL,WEST,WALK,XYZ
FIGHTER,WEST,WALK,XYZ
MORNING,WEST,WALK,XYZ
EVENING,WEST,WALK,XYZ
COMMAND,WEST,WALK,XYZ
TORPEDO,TANK,WALK,XYZ
GENERAL,TANK,WALK,XYZ
CAPTAIN,TANK,WALK,XYZ
BARRAGE,TANK,WALK,XYZ
CITADEL,TANK,WALK,XYZ
FIGHTER,TANK,WALK,XYZ
MORNING,TANK,WALK,XYZ
EVENING,TANK,WALK,XYZ
COMMAND,TANK,WALK,XYZ
TORPEDO,ACID,JOHN,XYZ
GENERAL,ACID,JOHN,XYZ
CAPTAIN,ACID,JOHN,XYZ
BARRAGE,ACID,JOHN,XYZ
CITADEL,ACID,JOHN,XYZ
FIGHTER,ACID,JOHN,XYZ
MORNING,ACID,JOHN,XYZ
EVENING,ACID,JOHN,XYZ
COMMAND,ACID,JOHN,XYZ
TORPEDO,AREA,JOHN,XYZ
GENERAL,AREA,JOHN,XYZ
CAPTAIN,AREA,JOHN,XYZ
BARRAGE,AREA,JOHN,XYZ
CITADEL,AREA,JOHN,XYZ
FIGHTER,AREA,JOHN,XYZ
MORNING,AREA,JOHN,XYZ
EVENING,AREA,JOHN,XYZ
COMMAND,AREA,JOHN,XYZ
TORPEDO,FIRE,JOHN,XYZ
GENERAL,FIRE,JOHN,XYZ
CAPTAIN,FIRE,JOHN,XYZ
BARRAGE,FIRE,JOHN,XYZ
CITADEL,FIRE,JOHN,XYZ
FIGHTER,FIRE,JOHN,XYZ
MORNING,FIRE,JOHN,XYZ
EVENING,FIRE,JOHN,XYZ
COMMAND,FIRE,JOHN,XYZ
TORPEDO,SHIP,JOHN,XYZ
GENERAL,SHIP,JOHN,XYZ
CAPTAIN,SHIP,JOHN,XYZ
BARRAGE,SHIP,JOHN,XYZ
CITADEL,SHIP,JOHN,XYZ
FIGHTER,SHIP,JOHN,XYZ
MORNING,SHIP,JOHN,XYZ
EVENING,SHIP,JOHN,XYZ
COMMAND,SHIP,JOHN,XYZ
TORPEDO,WALK,JOHN,XYZ
GENERAL,WALK,JOHN,XYZ
CAPTAIN,WALK,JOHN,XYZ
BARRAGE,WALK,JOHN,XYZ
CITADEL,WALK,JOHN,XYZ
FIGHTER,WALK,JOHN,XYZ
MORNING,WALK,JOHN,XYZ
EVENING,WALK,JOHN,XYZ
COMMAND,WALK,JOHN,XYZ
TORPEDO,JOHN,JOHN,XYZ
GENERAL,JOHN,JOHN,XYZ
CAPTAIN,JOHN,JOHN,XYZ
BARRAGE,JOHN,JOHN,XYZ
CITADEL,JOHN,JOHN,XYZ
FIGHTER,JOHN,JOHN,XYZ
MORNING,JOHN,JOHN,XYZ
EVENING,JOHN,JOHN,XYZ
COMMAND,JOHN,JOHN,XYZ
TORPEDO,MOVE,JOHN,XYZ
GENERAL,MOVE,JOHN,XYZ
CAPTAIN,MOVE,JOHN,XYZ
BARRAGE,MOVE,JOHN,XYZ
CITADEL,MOVE,JOHN,XYZ
FIGHTER,MOVE,JOHN,XYZ
MORNING,MOVE,JOHN,XYZ
EVENING,MOVE,JOHN,XYZ
COMMAND,MOVE,JOHN,XYZ
TORPEDO,CITY,JOHN,XYZ
GENERAL,CITY,JOHN,XYZ
CAPTAIN,CITY,JOHN,XYZ
BARRAGE,CITY,JOHN,XYZ
CITADEL,CITY,JOHN,XYZ
FIGHTER,CITY,JOHN,XYZ
MORNING,CITY,JOHN,XYZ
EVENING,CITY,JOHN,XYZ
COMMAND,CITY,JOHN,XYZ
TORPEDO,JACK,JOHN,XYZ
GENERAL,JACK,JOHN,XYZ
CAPTAIN,JACK,JOHN,XYZ
BARRAGE,JACK,JOHN,XYZ
CITADEL,JACK,JOHN,XYZ
FIGHTER,JACK,JOHN,XYZ
MORNING,JACK,JOHN,XYZ
EVENING,JACK,JOHN,XYZ
COMMAND,JACK,JOHN,XYZ
TORPEDO,FROM,JOHN,XYZ
GENERAL,FROM,JOHN,XYZ
CAPTAIN,FROM,JOHN,XYZ
BARRAGE,FROM,JOHN,XYZ
CITADEL,FROM,JOHN,XYZ
FIGHTER,FROM,JOHN,XYZ
MORNING,FROM,JOHN,XYZ
EVENING,FROM,JOHN,XYZ
COMMAND,FROM,JOHN,XYZ
TORPEDO,WILL,JOHN,XYZ
GENERAL,WILL,JOHN,XYZ
CAPTAIN,WILL,JOHN,XYZ
BARRAGE,WILL,JOHN,XYZ
CITADEL,WILL,JOHN,XYZ
FIGHTER,WILL,JOHN,XYZ
MORNING,WILL,JOHN,XYZ
EVENING,WILL,JOHN,XYZ
COMMAND,WILL,JOHN,XYZ
TORPEDO,LEFT,JOHN,XYZ
GENERAL,LEFT,JOHN,XYZ
CAPTAIN,LEFT,JOHN,XYZ
BARRAGE,LEFT,JOHN,XYZ
CITADEL,LEFT,JOHN,XYZ
FIGHTER,LEFT,JOHN,XYZ
MORNING,LEFT,JOHN,XYZ
EVENING,LEFT,JOHN,XYZ
COMMAND,LEFT,JOHN,XYZ
TORPEDO,EAST,JOHN,XYZ
GENERAL,EAST,JOHN,XYZ
CAPTAIN,EAST,JOHN,XYZ
BARRAGE,EAST,JOHN,XYZ
CITADEL,EAST,JOHN,XYZ
FIGHTER,EAST,JOHN,XYZ
MORNING,EAST,JOHN,XYZ
EVENING,EAST,JOHN,XYZ
COMMAND,EAST,JOHN,XYZ
TORPEDO,WEST,JOHN,XYZ
GENERAL,WEST,JOHN,XYZ
CAPTAIN,WEST,JOHN,XYZ
BARRAGE,WEST,JOHN,XYZ
CITADEL,WEST,JOHN,XYZ
FIGHTER,WEST,JOHN,XYZ
MORNING,WEST,JOHN,XYZ
EVENING,WEST,JOHN,XYZ
COMMAND,WEST,JOHN,XYZ
TORPEDO,TANK,JOHN,XYZ
GENERAL,TANK,JOHN,XYZ
CAPTAIN,TANK,JOHN,XYZ
BARRAGE,TANK,JOHN,XYZ
CITADEL,TANK,JOHN,XYZ
FIGHTER,TANK,JOHN,XYZ
MORNING,TANK,JOHN,XYZ
EVENING,TANK,JOHN,XYZ
COMMAND,TANK,JOHN,XYZ
TORPEDO,ACID,MOVE,XYZ
GENERAL,ACID,MOVE,XYZ
CAPTAIN,ACID,MOVE,XYZ
BARRAGE,ACID,MOVE,XYZ
CITADEL,ACID,MOVE,XYZ
FIGHTER,ACID,MOVE,XYZ
MORNING,ACID,MOVE,XYZ
EVENING,ACID,MOVE,XYZ
COMMAND,ACID,MOVE,XYZ
TORPEDO,AREA,MOVE,XYZ
GENERAL,AREA,MOVE,XYZ
CAPTAIN,AREA,MOVE,XYZ
BARRAGE,AREA,MOVE,XYZ
CITADEL,AREA,MOVE,XYZ
FIGHTER,AREA,MOVE,XYZ
MORNING,AREA,MOVE,XYZ
EVENING,AREA,MOVE,XYZ
COMMAND,AREA,MOVE,XYZ
TORPEDO,FIRE,MOVE,XYZ
GENERAL,FIRE,MOVE,XYZ
CAPTAIN,FIRE,MOVE,XYZ
BARRAGE,FIRE,MOVE,XYZ
CITADEL,FIRE,MOVE,XYZ
FIGHTER,FIRE,MOVE,XYZ
MORNING,FIRE,MOVE,XYZ
EVENING,FIRE,MOVE,XYZ
COMMAND,FIRE,MOVE,XYZ
TORPEDO,SHIP,MOVE,XYZ
GENERAL,SHIP,MOVE,XYZ
CAPTAIN,SHIP,MOVE,XYZ
BARRAGE,SHIP,MOVE,XYZ
CITADEL,SHIP,MOVE,XYZ
FIGHTER,SHIP,MOVE,XYZ
MORNING,SHIP,MOVE,XYZ
EVENING,SHIP,MOVE,XYZ
COMMAND,SHIP,MOVE,XYZ
TORPEDO,WALK,MOVE,XYZ
GENERAL,WALK,MOVE,XYZ
CAPTAIN,WALK,MOVE,XYZ
BARRAGE,WALK,MOVE,XYZ
CITADEL,WALK,MOVE,XYZ
FIGHTER,WALK,MOVE,XYZ
MORNING,WALK,MOVE,XYZ
EVENING,WALK,MOVE,XYZ
COMMAND,WALK,MOVE,XYZ
TORPEDO,JOHN,MOVE,XYZ
GENERAL,JOHN,MOVE,XYZ
CAPTAIN,JOHN,MOVE,XYZ
BARRAGE,JOHN,MOVE,XYZ
CITADEL,JOHN,MOVE,XYZ
FIGHTER,JOHN,MOVE,XYZ
MORNING,JOHN,MOVE,XYZ
EVENING,JOHN,MOVE,XYZ
COMMAND,JOHN,MOVE,XYZ
TORPEDO,MOVE,MOVE,XYZ
GENERAL,MOVE,MOVE,XYZ
CAPTAIN,MOVE,MOVE,XYZ
BARRAGE,MOVE,MOVE,XYZ
CITADEL,MOVE,MOVE,XYZ
FIGHTER,MOVE,MOVE,XYZ
MORNING,MOVE,MOVE,XYZ
EVENING,MOVE,MOVE,XYZ
COMMAND,MOVE,MOVE,XYZ
TORPEDO,CITY,MOVE,XYZ
GENERAL,CITY,MOVE,XYZ
CAPTAIN,CITY,MOVE,XYZ
BARRAGE,CITY,MOVE,XYZ
CITADEL,CITY,MOVE,XYZ
FIGHTER,CITY,MOVE,XYZ
MORNING,CITY,MOVE,XYZ
EVENING,CITY,MOVE,XYZ
COMMAND,CITY,MOVE,XYZ
TORPEDO,JACK,MOVE,XYZ
GENERAL,JACK,MOVE,XYZ
CAPTAIN,JACK,MOVE,XYZ
BARRAGE,JACK,MOVE,XYZ
CITADEL,JACK,MOVE,XYZ
FIGHTER,JACK,MOVE,XYZ
MORNING,JACK,MOVE,XYZ
EVENING,JACK,MOVE,XYZ
COMMAND,JACK,MOVE,XYZ
TORPEDO,FROM,MOVE,XYZ
GENERAL,FROM,MOVE,XYZ
CAPTAIN,FROM,MOVE,XYZ
BARRAGE,FROM,MOVE,XYZ
CITADEL,FROM,MOVE,XYZ
FIGHTER,FROM,MOVE,XYZ
MORNING,FROM,MOVE,XYZ
EVENING,FROM,MOVE,XYZ
COMMAND,FROM,MOVE,XYZ
TORPEDO,WILL,MOVE,XYZ
GENERAL,WILL,MOVE,XYZ
CAPTAIN,WILL,MOVE,XYZ
BARRAGE,WILL,MOVE,XYZ
CITADEL,WILL,MOVE,XYZ
FIGHTER,WILL,MOVE,XYZ
MORNING,WILL,MOVE,XYZ
EVENING,WILL,MOVE,XYZ
COMMAND,WILL,MOVE,XYZ
TORPEDO,LEFT,MOVE,XYZ
GENERAL,LEFT,MOVE,XYZ
CAPTAIN,LEFT,MOVE,XYZ
BARRAGE,LEFT,MOVE,XYZ
CITADEL,LEFT,MOVE,XYZ
FIGHTER,LEFT,MOVE,XYZ
MORNING,LEFT,MOVE,XYZ
EVENING,LEFT,MOVE,XYZ
COMMAND,LEFT,MOVE,XYZ
TORPEDO,EAST,MOVE,XYZ
GENERAL,EAST,MOVE,XYZ
CAPTAIN,EAST,MOVE,XYZ
BARRAGE,EAST,MOVE,XYZ
CITADEL,EAST,MOVE,XYZ
FIGHTER,EAST,MOVE,XYZ
MORNING,EAST,MOVE,XYZ
EVENING,EAST,MOVE,XYZ
COMMAND,EAST,MOVE,XYZ
TORPEDO,WEST,MOVE,XYZ
GENERAL,WEST,MOVE,XYZ
CAPTAIN,WEST,MOVE,XYZ
BARRAGE,WEST,MOVE,XYZ
CITADEL,WEST,MOVE,XYZ
FIGHTER,WEST,MOVE,XYZ
MORNING,WEST,MOVE,XYZ
EVENING,WEST,MOVE,XYZ
COMMAND,WEST,MOVE,XYZ
TORPEDO,TANK,MOVE,XYZ
GENERAL,TANK,MOVE,XYZ
CAPTAIN,TANK,MOVE,XYZ
BARRAGE,TANK,MOVE,XYZ
CITADEL,TANK,MOVE,XYZ
FIGHTER,TANK,MOVE,XYZ
MORNING,TANK,MOVE,XYZ
EVENING,TANK,MOVE,XYZ
COMMAND,TANK,MOVE,XYZ
TORPEDO,ACID,CITY,XYZ
GENERAL,ACID,CITY,XYZ
CAPTAIN,ACID,CITY,XYZ
BARRAGE,ACID,CITY,XYZ
CITADEL,ACID,CITY,XYZ
FIGHTER,ACID,CITY,XYZ
MORNING,ACID,CITY,XYZ
EVENING,ACID,CITY,XYZ
COMMAND,ACID,CITY,XYZ
TORPEDO,AREA,CITY,XYZ
GENERAL,AREA,CITY,XYZ
CAPTAIN,AREA,CITY,XYZ
BARRAGE,AREA,CITY,XYZ
CITADEL,AREA,CITY,XYZ
FIGHTER,AREA,CITY,XYZ
MORNING,AREA,CITY,XYZ
EVENING,AREA,CITY,XYZ
COMMAND,AREA,CITY,XYZ
TORPEDO,FIRE,CITY,XYZ
GENERAL,FIRE,CITY,XYZ
CAPTAIN,FIRE,CITY,XYZ
BARRAGE,FIRE,CITY,XYZ
CITADEL,FIRE,CITY,XYZ
FIGHTER,FIRE,CITY,XYZ
MORNING,FIRE,CITY,XYZ
EVENING,FIRE,CITY,XYZ
COMMAND,FIRE,CITY,XYZ
TORPEDO,SHIP,CITY,XYZ
GENERAL,SHIP,CITY,XYZ
CAPTAIN,SHIP,CITY,XYZ
BARRAGE,SHIP,CITY,XYZ
CITADEL,SHIP,CITY,XYZ
FIGHTER,SHIP,CITY,XYZ
MORNING,SHIP,CITY,XYZ
EVENING,SHIP,CITY,XYZ
COMMAND,SHIP,CITY,XYZ
TORPEDO,WALK,CITY,XYZ
GENERAL,WALK,CITY,XYZ
CAPTAIN,WALK,CITY,XYZ
BARRAGE,WALK,CITY,XYZ
CITADEL,WALK,CITY,XYZ
FIGHTER,WALK,CITY,XYZ
MORNING,WALK,CITY,XYZ
EVENING,WALK,CITY,XYZ
COMMAND,WALK,CITY,XYZ
TORPEDO,JOHN,CITY,XYZ
GENERAL,JOHN,CITY,XYZ
CAPTAIN,JOHN,CITY,XYZ
BARRAGE,JOHN,CITY,XYZ
CITADEL,JOHN,CITY,XYZ
FIGHTER,JOHN,CITY,XYZ
MORNING,JOHN,CITY,XYZ
EVENING,JOHN,CITY,XYZ
COMMAND,JOHN,CITY,XYZ
TORPEDO,MOVE,CITY,XYZ
GENERAL,MOVE,CITY,XYZ
CAPTAIN,MOVE,CITY,XYZ
BARRAGE,MOVE,CITY,XYZ
CITADEL,MOVE,CITY,XYZ
FIGHTER,MOVE,CITY,XYZ
MORNING,MOVE,CITY,XYZ
EVENING,MOVE,CITY,XYZ
COMMAND,MOVE,CITY,XYZ
TORPEDO,CITY,CITY,XYZ
GENERAL,CITY,CITY,XYZ
CAPTAIN,CITY,CITY,XYZ
BARRAGE,CITY,CITY,XYZ
CITADEL,CITY,CITY,XYZ
FIGHTER,CITY,CITY,XYZ
MORNING,CITY,CITY,XYZ
EVENING,CITY,CITY,XYZ
COMMAND,CITY,CITY,XYZ
TORPEDO,JACK,CITY,XYZ
GENERAL,JACK,CITY,XYZ
CAPTAIN,JACK,CITY,XYZ
BARRAGE,JACK,CITY,XYZ
CITADEL,JACK,CITY,XYZ
FIGHTER,JACK,CITY,XYZ
MORNING,JACK,CITY,XYZ
EVENING,JACK,CITY,XYZ
COMMAND,JACK,CITY,XYZ
TORPEDO,FROM,CITY,XYZ
GENERAL,FROM,CITY,XYZ
CAPTAIN,FROM,CITY,XYZ
BARRAGE,FROM,CITY,XYZ
CITADEL,FROM,CITY,XYZ
FIGHTER,FROM,CITY,XYZ
MORNING,FROM,CITY,XYZ
EVENING,FROM,CITY,XYZ
COMMAND,FROM,CITY,XYZ
TORPEDO,WILL,CITY,XYZ
GENERAL,WILL,CITY,XYZ
CAPTAIN,WILL,CITY,XYZ
BARRAGE,WILL,CITY,XYZ
CITADEL,WILL,CITY,XYZ
FIGHTER,WILL,CITY,XYZ
MORNING,WILL,CITY,XYZ
EVENING,WILL,CITY,XYZ
COMMAND,WILL,CITY,XYZ
TORPEDO,LEFT,CITY,XYZ
GENERAL,LEFT,CITY,XYZ
CAPTAIN,LEFT,CITY,XYZ
BARRAGE,LEFT,CITY,XYZ
CITADEL,LEFT,CITY,XYZ
FIGHTER,LEFT,CITY,XYZ
MORNING,LEFT,CITY,XYZ
EVENING,LEFT,CITY,XYZ
COMMAND,LEFT,CITY,XYZ
TORPEDO,EAST,CITY,XYZ
GENERAL,EAST,CITY,XYZ
CAPTAIN,EAST,CITY,XYZ
BARRAGE,EAST,CITY,XYZ
CITADEL,EAST,CITY,XYZ
FIGHTER,EAST,CITY,XYZ
MORNING,EAST,CITY,XYZ
EVENING,EAST,CITY,XYZ
COMMAND,EAST,CITY,XYZ
TORPEDO,WEST,CITY,XYZ
GENERAL,WEST,CITY,XYZ
CAPTAIN,WEST,CITY,XYZ
BARRAGE,WEST,CITY,XYZ
CITADEL,WEST,CITY,XYZ
FIGHTER,WEST,CITY,XYZ
MORNING,WEST,CITY,XYZ
EVENING,WEST,CITY,XYZ
COMMAND,WEST,CITY,XYZ
TORPEDO,TANK,CITY,XYZ
GENERAL,TANK,CITY,XYZ
CAPTAIN,TANK,CITY,XYZ
BARRAGE,TANK,CITY,XYZ
CITADEL,TANK,CITY,XYZ
FIGHTER,TANK,CITY,XYZ
MORNING,TANK,CITY,XYZ
EVENING,TANK,CITY,XYZ
COMMAND,TANK,CITY,XYZ
TORPEDO,ACID,JACK,XYZ
GENERAL,ACID,JACK,XYZ
CAPTAIN,ACID,JACK,XYZ
BARRAGE,ACID,JACK,XYZ
CITADEL,ACID,JACK,XYZ
FIGHTER,ACID,JACK,XYZ
MORNING,ACID,JACK,XYZ
EVENING,ACID,JACK,XYZ
COMMAND,ACID,JACK,XYZ
TORPEDO,AREA,JACK,XYZ
GENERAL,AREA,JACK,XYZ
CAPTAIN,AREA,JACK,XYZ
BARRAGE,AREA,JACK,XYZ
CITADEL,AREA,JACK,XYZ
FIGHTER,AREA,JACK,XYZ
MORNING,AREA,JACK,XYZ
EVENING,AREA,JACK,XYZ
COMMAND,AREA,JACK,XYZ
TORPEDO,FIRE,JACK,XYZ
GENERAL,FIRE,JACK,XYZ
CAPTAIN,FIRE,JACK,XYZ
BARRAGE,FIRE,JACK,XYZ
CITADEL,FIRE,JACK,XYZ
FIGHTER,FIRE,JACK,XYZ
MORNING,FIRE,JACK,XYZ
EVENING,FIRE,JACK,XYZ
COMMAND,FIRE,JACK,XYZ
TORPEDO,SHIP,JACK,XYZ
GENERAL,SHIP,JACK,XYZ
CAPTAIN,SHIP,JACK,XYZ
BARRAGE,SHIP,JACK,XYZ
CITADEL,SHIP,JACK,XYZ
FIGHTER,SHIP,JACK,XYZ
MORNING,SHIP,JACK,XYZ
EVENING,SHIP,JACK,XYZ
COMMAND,SHIP,JACK,XYZ
TORPEDO,WALK,JACK,XYZ
GENERAL,WALK,JACK,XYZ
CAPTAIN,WALK,JACK,XYZ
BARRAGE,WALK,JACK,XYZ
CITADEL,WALK,JACK,XYZ
FIGHTER,WALK,JACK,XYZ
MORNING,WALK,JACK,XYZ
EVENING,WALK,JACK,XYZ
COMMAND,WALK,JACK,XYZ
TORPEDO,JOHN,JACK,XYZ
GENERAL,JOHN,JACK,XYZ
CAPTAIN,JOHN,JACK,XYZ
BARRAGE,JOHN,JACK,XYZ
CITADEL,JOHN,JACK,XYZ
FIGHTER,JOHN,JACK,XYZ
MORNING,JOHN,JACK,XYZ
EVENING,JOHN,JACK,XYZ
COMMAND,JOHN,JACK,XYZ
TORPEDO,MOVE,JACK,XYZ
GENERAL,MOVE,JACK,XYZ
CAPTAIN,MOVE,JACK,XYZ
BARRAGE,MOVE,JACK,XYZ
CITADEL,MOVE,JACK,XYZ
FIGHTER,MOVE,JACK,XYZ
MORNING,MOVE,JACK,XYZ
EVENING,MOVE,JACK,XYZ
COMMAND,MOVE,JACK,XYZ
TORPEDO,CITY,JACK,XYZ
GENERAL,CITY,JACK,XYZ
CAPTAIN,CITY,JACK,XYZ
BARRAGE,CITY,JACK,XYZ
CITADEL,CITY,JACK,XYZ
FIGHTER,CITY,JACK,XYZ
MORNING,CITY,JACK,XYZ
EVENING,CITY,JACK,XYZ
COMMAND,CITY,JACK,XYZ
TORPEDO,JACK,JACK,XYZ
GENERAL,JACK,JACK,XYZ
CAPTAIN,JACK,JACK,XYZ
BARRAGE,JACK,JACK,XYZ
CITADEL,JACK,JACK,XYZ
FIGHTER,JACK,JACK,XYZ
MORNING,JACK,JACK,XYZ
EVENING,JACK,JACK,XYZ
COMMAND,JACK,JACK,XYZ
TORPEDO,FROM,JACK,XYZ
GENERAL,FROM,JACK,XYZ
CAPTAIN,FROM,JACK,XYZ
BARRAGE,FROM,JACK,XYZ
CITADEL,FROM,JACK,XYZ
FIGHTER,FROM,JACK,XYZ
MORNING,FROM,JACK,XYZ
EVENING,FROM,JACK,XYZ
